fecha,anio,mes,mineral,serie,unidad,fuente,precio
2021-05,2021,5,Plata,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),17658929.7771776
2021-05,2021,5,Plomo,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),43625.058752434
2021-05,2021,5,Cobre,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),202684.41084328
2021-05,2021,5,Zinc,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),59285.919045981
2021-05,2021,5,Manganeso,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),4271.58413402316
2021-05,2021,5,Grafito,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),6355.75757575758
2021-05,2021,5,Barita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),3131.38148368963
2021-05,2021,5,Fluorita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),3977.66809056448
2021-05,2021,5,Silice,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),612.998165868085
2021-06,2021,6,Oro,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1176745634.0167
2021-06,2021,6,Plata,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),17269486.9921959
2021-06,2021,6,Plomo,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),43741.208470954
2021-06,2021,6,Cobre,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),191327.399179945
2021-06,2021,6,Zinc,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),58825.2243726723
2021-06,2021,6,Manganeso,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),4512.53555727955
2021-06,2021,6,Grafito,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),6340.12121212121
2021-06,2021,6,Barita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),3423.05496624879
2021-06,2021,6,Fluorita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),4080.51205822804
2021-06,2021,6,Silice,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),613.001954349349
2021-07,2021,7,Oro,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1159664881.4078
2021-07,2021,7,Plata,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),16538684.308047
2021-07,2021,7,Plomo,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),46593.8214396046
2021-07,2021,7,Cobre,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),188436.648844951
2021-07,2021,7,Zinc,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),64766.925795053
2021-07,2021,7,Manganeso,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),4675.25783273865
2021-07,2021,7,Grafito,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),6347.92682926829
2021-07,2021,7,Barita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),3277.22044125966
2021-07,2021,7,Fluorita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),3953.01453700971
2021-07,2021,7,Silice,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),613.002130181734
2021-08,2021,8,Oro,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1151203404.75492
2021-08,2021,8,Plata,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),15530039.4136741
2021-08,2021,8,Plomo,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),48639.7868991403
2021-08,2021,8,Cobre,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),188763.859171367
2021-08,2021,8,Zinc,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),60031.0313698939
2021-08,2021,8,Manganeso,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),4776.60373723753
2021-08,2021,8,Grafito,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),6344.0350877193
2021-08,2021,8,Barita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),3350.12564317339
2021-08,2021,8,Fluorita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),3957.0336428904
2021-08,2021,8,Silice,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),613.001720495677
2021-09,2021,9,Oro,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1154716904.27699
2021-09,2021,9,Plata,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),15316278.4209792
2021-09,2021,9,Plomo,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),46521.908356431
2021-09,2021,9,Cobre,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),274192.068016038
2021-09,2021,9,Zinc,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),62645.903237833
2021-09,2021,9,Manganeso,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),4767.50198886237
2021-09,2021,9,Grafito,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),6345.99342105263
2021-09,2021,9,Barita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),3313.67707123318
2021-09,2021,9,Fluorita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),3962.66237498563
2021-09,2021,9,Silice,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),612.998899889989
2021-10,2021,10,Oro,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1196357804.70421
2021-10,2021,10,Plata,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),15906685.1460835
2021-10,2021,10,Plomo,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),48172.6560050172
2021-10,2021,10,Cobre,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),200184.70640879
2021-10,2021,10,Zinc,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),67822.5219863784
2021-10,2021,10,Manganeso,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),4907.27869485472
2021-10,2021,10,Grafito,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),6345.01935483871
2021-10,2021,10,Barita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),3331.9161461229
2021-10,2021,10,Fluorita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),3766.55013934386
2021-10,2021,10,Silice,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),613.000610766949
2021-11,2021,11,Oro,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1215085567.5984
2021-11,2021,11,Plata,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),16141210.4442807
2021-11,2021,11,Plomo,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),49079.0903602334
2021-11,2021,11,Cobre,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),204046.071762713
2021-11,2021,11,Zinc,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),68590.1021579769
2021-11,2021,11,Manganeso,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),3762.17086834734
2021-11,2021,11,Grafito,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),6328.1568627451
2021-11,2021,11,Barita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),3195.89627003699
2021-11,2021,11,Fluorita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),4126.51413189771
2021-11,2021,11,Silice,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),613.001955642863
2021-12,2021,12,Oro,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1202729876.82612
2021-12,2021,12,Plata,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),14284621.3822172
2021-12,2021,12,Plomo,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),48296.3758214588
2021-12,2021,12,Cobre,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),199483.735404421
2021-12,2021,12,Zinc,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),70611.9221754723
2021-12,2021,12,Manganeso,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),3758.14173526351
2021-12,2021,12,Grafito,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),6353.40909090909
2021-12,2021,12,Barita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),3025.28288996114
2021-12,2021,12,Fluorita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),4525.10988164769
2021-12,2021,12,Silice,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),612.999403697078
2022-01,2022,1,Oro,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1196133699.17685
2022-01,2022,1,Plata,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),15276989.8750677
2022-01,2022,1,Plomo,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),47963.9394182226
2022-01,2022,1,Cobre,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),200109.727313815
2022-01,2022,1,Zinc,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),78043.9789020132
2022-01,2022,1,Manganeso,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),4904.4364199123
2022-01,2022,1,Grafito,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),6320.73863636364
2022-01,2022,1,Barita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),2986.35988254726
2022-01,2022,1,Fluorita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),6114.22812425895
2022-01,2022,1,Silice,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),612.998641215667
2022-02,2022,2,Oro,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1221968996.46451
2022-02,2022,2,Plata,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),15424062.4094665
2022-02,2022,2,Plomo,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),47011.4352980745
2022-02,2022,2,Cobre,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),203507.43319998
2022-02,2022,2,Zinc,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),74301.1029411765
2022-02,2022,2,Manganeso,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),5016.29748039887
2022-02,2022,2,Grafito,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),6577.51412429379
2022-02,2022,2,Barita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),2786.58508691674
2022-02,2022,2,Fluorita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),4365.82019440956
2022-02,2022,2,Silice,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),613.000376458778
2022-03,2022,3,Oro,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1289126821.95886
2022-03,2022,3,Plata,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),16707538.0456315
2022-03,2022,3,Plomo,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),48627.7989015632
2022-03,2022,3,Cobre,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),210741.263849994
2022-03,2022,3,Zinc,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),81933.1509723836
2022-03,2022,3,Manganeso,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),6211.73927043562
2022-03,2022,3,Grafito,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),6370.23391812866
2022-03,2022,3,Barita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),2786.65817186973
2022-03,2022,3,Fluorita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),3614.53262786596
2022-03,2022,3,Silice,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),613.000837543566
2022-04,2022,4,Oro,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1249951683.29177
2022-04,2022,4,Plata,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),15848958.8226559
2022-04,2022,4,Plomo,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),48076.5903307888
2022-04,2022,4,Cobre,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),204494.464403549
2022-04,2022,4,Zinc,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),87740.4388714734
2022-04,2022,4,Manganeso,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),6999.06864114743
2022-04,2022,4,Grafito,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),6324.48275862069
2022-04,2022,4,Barita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),3714.71074380165
2022-04,2022,4,Fluorita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),3823.18679794758
2022-04,2022,4,Silice,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),613.0008451549
2022-05,2022,5,Oro,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1194285062.3669
2022-05,2022,5,Plata,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),14210849.1856631
2022-05,2022,5,Plomo,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),41326.1477702814
2022-05,2022,5,Cobre,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),188407.396579447
2022-05,2022,5,Zinc,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),75648.3097920965
2022-05,2022,5,Manganeso,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),6811.84015786877
2022-05,2022,5,Grafito,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),6347.35570469799
2022-05,2022,5,Barita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),3250.69110446726
2022-05,2022,5,Fluorita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),4251.3886158081
2022-05,2022,5,Silice,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),613.000476498833
